id,region,title,instance_id,status,severity,first_observed_at,last_observed_at,description,finding_type,inspector_score,cvss_score,vulnerability_id
arn:aws:inspector:eu-north-1:266480780430:finding/3502901c419c40afbcc7952886c31787,eu-north-1,Finding 7 for i-c68e60c5f4d548c0,i-c68e60c5f4d548c0,ACTIVE,CRITICAL,2025-04-13T13:32:00Z,2025-04-13T13:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3502901c419c40afbcc7952886c31787,PACKAGE_VULNERABILITY,27.75,8.1,CVE-2021-24937
arn:aws:inspector:eu-north-1:266480780430:finding/88eafa5b6e494864b5ac95aa993d7123,eu-north-1,Finding 8 for i-c68e60c5f4d548c0,i-c68e60c5f4d548c0,ACTIVE,HIGH,2025-03-08T17:56:00Z,2025-03-08T17:56:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/88eafa5b6e494864b5ac95aa993d7123,PACKAGE_VULNERABILITY,84.83,1.1,CVE-2021-34897
arn:aws:inspector:eu-north-1:266480780430:finding/5ccd5521a55641b08cc911c7825712ae,eu-north-1,Finding 9 for i-c68e60c5f4d548c0,i-c68e60c5f4d548c0,ACTIVE,HIGH,2025-01-10T07:07:00Z,2025-01-10T07:07:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5ccd5521a55641b08cc911c7825712ae,PACKAGE_VULNERABILITY,42.05,2.4,CVE-2021-37011
arn:aws:inspector:eu-north-1:266480780430:finding/10980e08f73546f993b1c61ddef7f2ed,eu-north-1,Finding 1 for i-2a6f537c56f84e7d,i-2a6f537c56f84e7d,ACTIVE,HIGH,2025-06-18T03:36:00Z,2025-06-18T03:36:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/10980e08f73546f993b1c61ddef7f2ed,PACKAGE_VULNERABILITY,67.14,5.5,CVE-2021-41653
arn:aws:inspector:eu-north-1:266480780430:finding/aa0b6a84eb054bafa48d4bf1a4fedaf8,eu-north-1,Finding 2 for i-2a6f537c56f84e7d,i-2a6f537c56f84e7d,RESOLVED,LOW,2025-04-14T05:07:00Z,2025-04-14T05:07:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/aa0b6a84eb054bafa48d4bf1a4fedaf8,NETWORK_REACHABILITY,91.34,,
arn:aws:inspector:eu-north-1:266480780430:finding/1ed42411c9e248e2a4aeb66a1df98593,eu-north-1,Finding 3 for i-2a6f537c56f84e7d,i-2a6f537c56f84e7d,ACTIVE,CRITICAL,2025-03-11T20:49:00Z,2025-03-11T20:49:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/1ed42411c9e248e2a4aeb66a1df98593,PACKAGE_VULNERABILITY,37.14,2.8,CVE-2021-26644
arn:aws:inspector:eu-north-1:266480780430:finding/f2fc4a64a85741d78996efa708b11fce,eu-north-1,Finding 4 for i-2a6f537c56f84e7d,i-2a6f537c56f84e7d,ACTIVE,MEDIUM,2025-05-22T18:06:00Z,2025-05-22T18:06:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f2fc4a64a85741d78996efa708b11fce,NETWORK_REACHABILITY,41.96,,
arn:aws:inspector:eu-north-1:266480780430:finding/9aaf1e61622d4dca9fa7fdf9a5eb5dd4,eu-north-1,Finding 1 for i-3ab013d564a0445d,i-3ab013d564a0445d,ACTIVE,LOW,2025-04-05T22:30:00Z,2025-04-05T22:30:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9aaf1e61622d4dca9fa7fdf9a5eb5dd4,NETWORK_REACHABILITY,56.1,,
arn:aws:inspector:eu-north-1:266480780430:finding/74ceff09883b4cfb9d33f67309a7b574,eu-north-1,Finding 2 for i-3ab013d564a0445d,i-3ab013d564a0445d,ACTIVE,CRITICAL,2025-04-24T20:08:00Z,2025-04-24T20:08:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/74ceff09883b4cfb9d33f67309a7b574,NETWORK_REACHABILITY,84.32,,
arn:aws:inspector:eu-north-1:266480780430:finding/d121db5a8010434aa90ab28868cdb53b,eu-north-1,Finding 3 for i-3ab013d564a0445d,i-3ab013d564a0445d,ACTIVE,MEDIUM,2025-02-15T18:23:00Z,2025-02-15T18:23:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d121db5a8010434aa90ab28868cdb53b,NETWORK_REACHABILITY,26.32,,
arn:aws:inspector:eu-north-1:266480780430:finding/c7b890c5b9974f63bdcf69d42c8a4fec,eu-north-1,Finding 4 for i-3ab013d564a0445d,i-3ab013d564a0445d,RESOLVED,MEDIUM,2025-05-09T03:42:00Z,2025-05-09T03:42:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c7b890c5b9974f63bdcf69d42c8a4fec,PACKAGE_VULNERABILITY,81.4,7.1,CVE-2021-33622
arn:aws:inspector:eu-north-1:266480780430:finding/facafafefed14607aa5410c18f65bdc1,eu-north-1,Finding 5 for i-3ab013d564a0445d,i-3ab013d564a0445d,RESOLVED,MEDIUM,2025-02-03T04:33:00Z,2025-02-03T04:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/facafafefed14607aa5410c18f65bdc1,NETWORK_REACHABILITY,67.95,,
arn:aws:inspector:eu-north-1:266480780430:finding/2f9968fc072441059fba2247159bbcd6,eu-north-1,Finding 6 for i-3ab013d564a0445d,i-3ab013d564a0445d,RESOLVED,LOW,2025-05-12T00:36:00Z,2025-05-12T00:36:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/2f9968fc072441059fba2247159bbcd6,PACKAGE_VULNERABILITY,92.81,5.5,CVE-2021-41661
arn:aws:inspector:eu-north-1:266480780430:finding/d383508f1b414750ab043dc5187ab1df,eu-north-1,Finding 7 for i-3ab013d564a0445d,i-3ab013d564a0445d,ACTIVE,CRITICAL,2025-01-14T00:44:00Z,2025-01-14T00:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d383508f1b414750ab043dc5187ab1df,PACKAGE_VULNERABILITY,64.64,6.8,CVE-2021-33768
arn:aws:inspector:eu-north-1:266480780430:finding/62d2e3718b374853b68e28887992066c,eu-north-1,Finding 8 for i-3ab013d564a0445d,i-3ab013d564a0445d,RESOLVED,HIGH,2025-01-14T04:49:00Z,2025-01-14T04:49:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/62d2e3718b374853b68e28887992066c,PACKAGE_VULNERABILITY,60.65,3.8,CVE-2021-41162
arn:aws:inspector:eu-north-1:266480780430:finding/ea7bdfbbe72f4e3db8e13fb79a6a7d99,eu-north-1,Finding 9 for i-3ab013d564a0445d,i-3ab013d564a0445d,ACTIVE,HIGH,2025-06-15T22:07:00Z,2025-06-15T22:07:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ea7bdfbbe72f4e3db8e13fb79a6a7d99,NETWORK_REACHABILITY,97.66,,
arn:aws:inspector:eu-north-1:266480780430:finding/932aa54ef6c843ff9e5d4031bfc3e62c,eu-north-1,Finding 1 for i-579935ecac0c44d4,i-579935ecac0c44d4,RESOLVED,LOW,2025-05-13T17:25:00Z,2025-05-13T17:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/932aa54ef6c843ff9e5d4031bfc3e62c,PACKAGE_VULNERABILITY,23.17,5.9,CVE-2021-27514
arn:aws:inspector:eu-north-1:266480780430:finding/3613fad95e17489c9e5c2def7a1cbbf4,eu-north-1,Finding 2 for i-579935ecac0c44d4,i-579935ecac0c44d4,ACTIVE,MEDIUM,2025-05-12T20:30:00Z,2025-05-12T20:30:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3613fad95e17489c9e5c2def7a1cbbf4,NETWORK_REACHABILITY,8.97,,
arn:aws:inspector:eu-north-1:266480780430:finding/7b89f6db1e1447b59e5223686ef9ee1c,eu-north-1,Finding 3 for i-579935ecac0c44d4,i-579935ecac0c44d4,ACTIVE,HIGH,2025-05-08T01:56:00Z,2025-05-08T01:56:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/7b89f6db1e1447b59e5223686ef9ee1c,PACKAGE_VULNERABILITY,49.62,0.0,CVE-2021-0391
arn:aws:inspector:eu-north-1:266480780430:finding/a2bfa98082934b6798a0a9532b076c3e,eu-north-1,Finding 4 for i-579935ecac0c44d4,i-579935ecac0c44d4,ACTIVE,LOW,2025-05-28T10:57:00Z,2025-05-28T10:57:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/a2bfa98082934b6798a0a9532b076c3e,NETWORK_REACHABILITY,15.39,,
arn:aws:inspector:eu-north-1:266480780430:finding/305da3388828480a8efdc0984455ab5e,eu-north-1,Finding 5 for i-579935ecac0c44d4,i-579935ecac0c44d4,ACTIVE,MEDIUM,2025-02-05T13:00:00Z,2025-02-05T13:00:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/305da3388828480a8efdc0984455ab5e,PACKAGE_VULNERABILITY,93.96,6.8,CVE-2021-37931
arn:aws:inspector:eu-north-1:266480780430:finding/d9a508baa0054f1e8c7a837734a7919f,eu-north-1,Finding 1 for i-09922b974d9646a7,i-09922b974d9646a7,ACTIVE,MEDIUM,2025-06-18T15:28:00Z,2025-06-18T15:28:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d9a508baa0054f1e8c7a837734a7919f,NETWORK_REACHABILITY,60.7,,
arn:aws:inspector:eu-north-1:266480780430:finding/4addd31ff0fc400581cdca46b4f4b26f,eu-north-1,Finding 2 for i-09922b974d9646a7,i-09922b974d9646a7,ACTIVE,LOW,2025-01-14T21:35:00Z,2025-01-14T21:35:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/4addd31ff0fc400581cdca46b4f4b26f,PACKAGE_VULNERABILITY,94.34,9.2,CVE-2021-41063
arn:aws:inspector:eu-north-1:266480780430:finding/be6ee70f816048eeb011f676c27165d2,eu-north-1,Finding 3 for i-09922b974d9646a7,i-09922b974d9646a7,RESOLVED,MEDIUM,2025-04-01T10:00:00Z,2025-04-01T10:00:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/be6ee70f816048eeb011f676c27165d2,NETWORK_REACHABILITY,34.19,,
arn:aws:inspector:eu-north-1:266480780430:finding/a53899f307f140d1b69212d7b6b5ae7d,eu-north-1,Finding 4 for i-09922b974d9646a7,i-09922b974d9646a7,ACTIVE,CRITICAL,2025-01-19T01:33:00Z,2025-01-19T01:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/a53899f307f140d1b69212d7b6b5ae7d,PACKAGE_VULNERABILITY,36.53,2.0,CVE-2021-3352
arn:aws:inspector:eu-north-1:266480780430:finding/74f0aa4000664207a052aee018ed8369,eu-north-1,Finding 5 for i-09922b974d9646a7,i-09922b974d9646a7,RESOLVED,LOW,2025-04-04T00:25:00Z,2025-04-04T00:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/74f0aa4000664207a052aee018ed8369,NETWORK_REACHABILITY,1.24,,
arn:aws:inspector:eu-north-1:266480780430:finding/483eb9fb393c4b58a9d20fee428e71f4,eu-north-1,Finding 6 for i-09922b974d9646a7,i-09922b974d9646a7,ACTIVE,LOW,2025-04-15T18:50:00Z,2025-04-15T18:50:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/483eb9fb393c4b58a9d20fee428e71f4,NETWORK_REACHABILITY,48.42,,
arn:aws:inspector:eu-north-1:266480780430:finding/88762dd158f742639bcda8ccccf038a3,eu-north-1,Finding 7 for i-09922b974d9646a7,i-09922b974d9646a7,RESOLVED,LOW,2025-05-11T06:25:00Z,2025-05-11T06:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/88762dd158f742639bcda8ccccf038a3,PACKAGE_VULNERABILITY,43.8,5.6,CVE-2021-31531
arn:aws:inspector:eu-north-1:266480780430:finding/6a79b29109a14fa3a9001e96cc155372,eu-north-1,Finding 8 for i-09922b974d9646a7,i-09922b974d9646a7,ACTIVE,HIGH,2025-06-22T22:59:00Z,2025-06-22T22:59:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6a79b29109a14fa3a9001e96cc155372,NETWORK_REACHABILITY,13.46,,
arn:aws:inspector:eu-north-1:266480780430:finding/85b9f721890642b68d663e445803501b,eu-north-1,Finding 9 for i-09922b974d9646a7,i-09922b974d9646a7,RESOLVED,HIGH,2025-02-10T08:31:00Z,2025-02-10T08:31:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/85b9f721890642b68d663e445803501b,PACKAGE_VULNERABILITY,74.72,7.8,CVE-2021-29750
arn:aws:inspector:eu-north-1:266480780430:finding/1d4a8da7669f4176957c8a09b67bf1c8,eu-north-1,Finding 1 for i-793a2be79dc042da,i-793a2be79dc042da,RESOLVED,LOW,2025-05-05T10:44:00Z,2025-05-05T10:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/1d4a8da7669f4176957c8a09b67bf1c8,NETWORK_REACHABILITY,48.87,,
arn:aws:inspector:eu-north-1:266480780430:finding/632c27866aa74d59b181ac88be1de625,eu-north-1,Finding 2 for i-793a2be79dc042da,i-793a2be79dc042da,ACTIVE,MEDIUM,2025-02-22T08:53:00Z,2025-02-22T08:53:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/632c27866aa74d59b181ac88be1de625,PACKAGE_VULNERABILITY,51.8,7.4,CVE-2021-45915
arn:aws:inspector:eu-north-1:266480780430:finding/12ecc9f447d5483aa31fded0d14e5966,eu-north-1,Finding 3 for i-793a2be79dc042da,i-793a2be79dc042da,RESOLVED,CRITICAL,2025-05-03T09:58:00Z,2025-05-03T09:58:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/12ecc9f447d5483aa31fded0d14e5966,NETWORK_REACHABILITY,61.12,,
arn:aws:inspector:eu-north-1:266480780430:finding/e420f17b6d4249fda9687af6703edde5,eu-north-1,Finding 4 for i-793a2be79dc042da,i-793a2be79dc042da,RESOLVED,HIGH,2025-03-27T22:56:00Z,2025-03-27T22:56:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/e420f17b6d4249fda9687af6703edde5,NETWORK_REACHABILITY,62.54,,
arn:aws:inspector:eu-north-1:266480780430:finding/d009017802784e10adf7b0bb916bd699,eu-north-1,Finding 5 for i-793a2be79dc042da,i-793a2be79dc042da,RESOLVED,MEDIUM,2025-03-05T02:32:00Z,2025-03-05T02:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d009017802784e10adf7b0bb916bd699,NETWORK_REACHABILITY,40.56,,
arn:aws:inspector:eu-north-1:266480780430:finding/73d560ad26354052b738be17c1c23757,eu-north-1,Finding 6 for i-793a2be79dc042da,i-793a2be79dc042da,ACTIVE,HIGH,2025-01-17T22:24:00Z,2025-01-17T22:24:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/73d560ad26354052b738be17c1c23757,NETWORK_REACHABILITY,48.25,,
arn:aws:inspector:eu-north-1:266480780430:finding/3fd603ba2ecd43829ac73f07dcfc10c7,eu-north-1,Finding 7 for i-793a2be79dc042da,i-793a2be79dc042da,ACTIVE,CRITICAL,2025-02-11T13:02:00Z,2025-02-11T13:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3fd603ba2ecd43829ac73f07dcfc10c7,NETWORK_REACHABILITY,14.88,,
arn:aws:inspector:eu-north-1:266480780430:finding/fcbfbae45ce0466ca9cf4bf78f0ac1c6,eu-north-1,Finding 8 for i-793a2be79dc042da,i-793a2be79dc042da,ACTIVE,HIGH,2025-05-16T08:37:00Z,2025-05-16T08:37:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/fcbfbae45ce0466ca9cf4bf78f0ac1c6,NETWORK_REACHABILITY,68.54,,
arn:aws:inspector:eu-north-1:266480780430:finding/9ccad86674c24642acd106604478426e,eu-north-1,Finding 1 for i-7b8e5a3025784604,i-7b8e5a3025784604,RESOLVED,CRITICAL,2025-04-14T15:32:00Z,2025-04-14T15:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9ccad86674c24642acd106604478426e,NETWORK_REACHABILITY,36.64,,
arn:aws:inspector:eu-north-1:266480780430:finding/8af8746090b6447eb3c62caf4eaa08cc,eu-north-1,Finding 2 for i-7b8e5a3025784604,i-7b8e5a3025784604,ACTIVE,LOW,2025-05-09T20:33:00Z,2025-05-09T20:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/8af8746090b6447eb3c62caf4eaa08cc,NETWORK_REACHABILITY,47.01,,
arn:aws:inspector:eu-north-1:266480780430:finding/ceddc4e9f2124d7ab8665119c87e6934,eu-north-1,Finding 3 for i-7b8e5a3025784604,i-7b8e5a3025784604,RESOLVED,CRITICAL,2025-02-16T06:13:00Z,2025-02-16T06:13:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ceddc4e9f2124d7ab8665119c87e6934,NETWORK_REACHABILITY,73.47,,
arn:aws:inspector:eu-north-1:266480780430:finding/8e5f8323b04c4d99977c96df5f03252f,eu-north-1,Finding 4 for i-7b8e5a3025784604,i-7b8e5a3025784604,RESOLVED,LOW,2025-04-15T02:42:00Z,2025-04-15T02:42:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/8e5f8323b04c4d99977c96df5f03252f,PACKAGE_VULNERABILITY,93.32,3.5,CVE-2021-21693
arn:aws:inspector:eu-north-1:266480780430:finding/5ade23045b89459ab7d895ef45277175,eu-north-1,Finding 5 for i-7b8e5a3025784604,i-7b8e5a3025784604,ACTIVE,HIGH,2025-06-21T00:09:00Z,2025-06-21T00:09:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5ade23045b89459ab7d895ef45277175,NETWORK_REACHABILITY,39.55,,
arn:aws:inspector:eu-north-1:266480780430:finding/3b5a0f847827442daf295451dfc722b9,eu-north-1,Finding 6 for i-7b8e5a3025784604,i-7b8e5a3025784604,RESOLVED,CRITICAL,2025-03-14T05:36:00Z,2025-03-14T05:36:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3b5a0f847827442daf295451dfc722b9,NETWORK_REACHABILITY,62.34,,
arn:aws:inspector:eu-north-1:266480780430:finding/859dbbdd6939419088afb7ea9010f175,eu-north-1,Finding 7 for i-7b8e5a3025784604,i-7b8e5a3025784604,ACTIVE,MEDIUM,2025-01-26T20:33:00Z,2025-01-26T20:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/859dbbdd6939419088afb7ea9010f175,PACKAGE_VULNERABILITY,38.57,4.3,CVE-2021-34084
arn:aws:inspector:eu-north-1:266480780430:finding/24a40de566894540bd2eeeec3e6add62,eu-north-1,Finding 8 for i-7b8e5a3025784604,i-7b8e5a3025784604,RESOLVED,MEDIUM,2025-02-08T21:28:00Z,2025-02-08T21:28:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/24a40de566894540bd2eeeec3e6add62,PACKAGE_VULNERABILITY,96.42,5.7,CVE-2021-27144
arn:aws:inspector:eu-north-1:266480780430:finding/b3bef078325e47d9b1c9cdf92db3453c,eu-north-1,Finding 9 for i-7b8e5a3025784604,i-7b8e5a3025784604,RESOLVED,LOW,2025-02-17T09:12:00Z,2025-02-17T09:12:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b3bef078325e47d9b1c9cdf92db3453c,PACKAGE_VULNERABILITY,81.17,8.7,CVE-2021-38869
arn:aws:inspector:eu-north-1:266480780430:finding/3c34c0b8b45f4588ab8955adfbd794c7,eu-north-1,Finding 1 for i-3af925ed2bd04b7a,i-3af925ed2bd04b7a,RESOLVED,MEDIUM,2025-05-24T16:13:00Z,2025-05-24T16:13:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3c34c0b8b45f4588ab8955adfbd794c7,PACKAGE_VULNERABILITY,9.05,5.7,CVE-2021-36022
arn:aws:inspector:eu-north-1:266480780430:finding/4c3a5b7d6dcc4c8e94b76d584b38c9c7,eu-north-1,Finding 2 for i-3af925ed2bd04b7a,i-3af925ed2bd04b7a,RESOLVED,HIGH,2025-06-24T10:56:00Z,2025-06-24T10:56:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/4c3a5b7d6dcc4c8e94b76d584b38c9c7,NETWORK_REACHABILITY,67.98,,
arn:aws:inspector:eu-north-1:266480780430:finding/e5b2d6186baf4d28abe4f036f1208670,eu-north-1,Finding 3 for i-3af925ed2bd04b7a,i-3af925ed2bd04b7a,RESOLVED,LOW,2025-04-05T08:06:00Z,2025-04-05T08:06:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/e5b2d6186baf4d28abe4f036f1208670,NETWORK_REACHABILITY,63.51,,
arn:aws:inspector:eu-north-1:266480780430:finding/cee44a727012452aae29b3b5a4bd7b11,eu-north-1,Finding 4 for i-3af925ed2bd04b7a,i-3af925ed2bd04b7a,RESOLVED,HIGH,2025-02-01T05:02:00Z,2025-02-01T05:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cee44a727012452aae29b3b5a4bd7b11,PACKAGE_VULNERABILITY,16.96,8.5,CVE-2021-32781
arn:aws:inspector:eu-north-1:266480780430:finding/502572f3ccf84f5b9e6114b2598d490c,eu-north-1,Finding 5 for i-3af925ed2bd04b7a,i-3af925ed2bd04b7a,ACTIVE,CRITICAL,2025-06-15T11:44:00Z,2025-06-15T11:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/502572f3ccf84f5b9e6114b2598d490c,PACKAGE_VULNERABILITY,92.38,2.1,CVE-2021-30285
arn:aws:inspector:eu-north-1:266480780430:finding/c2b89fccbf8547a2bb82f69bace276f4,eu-north-1,Finding 6 for i-3af925ed2bd04b7a,i-3af925ed2bd04b7a,ACTIVE,HIGH,2025-03-06T03:37:00Z,2025-03-06T03:37:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c2b89fccbf8547a2bb82f69bace276f4,NETWORK_REACHABILITY,29.18,,
arn:aws:inspector:eu-north-1:266480780430:finding/baead877338444038333a23c43c559c9,eu-north-1,Finding 1 for i-efd097d05c84430a,i-efd097d05c84430a,ACTIVE,HIGH,2025-01-05T23:06:00Z,2025-01-05T23:06:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/baead877338444038333a23c43c559c9,NETWORK_REACHABILITY,44.67,,
arn:aws:inspector:eu-north-1:266480780430:finding/158ae177b0854f2e9b4becd900d84498,eu-north-1,Finding 2 for i-efd097d05c84430a,i-efd097d05c84430a,ACTIVE,CRITICAL,2025-06-06T10:32:00Z,2025-06-06T10:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/158ae177b0854f2e9b4becd900d84498,PACKAGE_VULNERABILITY,53.74,5.3,CVE-2021-25960
arn:aws:inspector:eu-north-1:266480780430:finding/29cfb644842d4cb78bf18d409455f04c,eu-north-1,Finding 3 for i-efd097d05c84430a,i-efd097d05c84430a,RESOLVED,CRITICAL,2025-05-09T14:40:00Z,2025-05-09T14:40:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/29cfb644842d4cb78bf18d409455f04c,NETWORK_REACHABILITY,88.74,,
arn:aws:inspector:eu-north-1:266480780430:finding/4d17cd9124eb4672a67d0dd9421dec98,eu-north-1,Finding 4 for i-efd097d05c84430a,i-efd097d05c84430a,ACTIVE,MEDIUM,2025-01-26T06:36:00Z,2025-01-26T06:36:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/4d17cd9124eb4672a67d0dd9421dec98,NETWORK_REACHABILITY,34.6,,
arn:aws:inspector:eu-north-1:266480780430:finding/b69254be513b482d8976c942207c7c66,eu-north-1,Finding 5 for i-efd097d05c84430a,i-efd097d05c84430a,RESOLVED,MEDIUM,2025-04-20T03:40:00Z,2025-04-20T03:40:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b69254be513b482d8976c942207c7c66,NETWORK_REACHABILITY,87.16,,
arn:aws:inspector:eu-north-1:266480780430:finding/21be792e6121494a8f76a25e55a3fb54,eu-north-1,Finding 6 for i-efd097d05c84430a,i-efd097d05c84430a,ACTIVE,LOW,2025-02-09T05:42:00Z,2025-02-09T05:42:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/21be792e6121494a8f76a25e55a3fb54,PACKAGE_VULNERABILITY,59.77,6.7,CVE-2021-28826
arn:aws:inspector:eu-north-1:266480780430:finding/3175668ab4ab4a4c8e86eeaf770e65f2,eu-north-1,Finding 7 for i-efd097d05c84430a,i-efd097d05c84430a,RESOLVED,LOW,2025-05-01T01:46:00Z,2025-05-01T01:46:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3175668ab4ab4a4c8e86eeaf770e65f2,PACKAGE_VULNERABILITY,0.03,8.7,CVE-2021-44628
arn:aws:inspector:eu-north-1:266480780430:finding/7cd14760095344c3b533af48095e99f5,eu-north-1,Finding 1 for i-a8fdbaaa8f744e63,i-a8fdbaaa8f744e63,RESOLVED,HIGH,2025-01-15T22:36:00Z,2025-01-15T22:36:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/7cd14760095344c3b533af48095e99f5,PACKAGE_VULNERABILITY,28.27,5.2,CVE-2021-3185
arn:aws:inspector:eu-north-1:266480780430:finding/3059de1d481c45968099cc8a1bdcfece,eu-north-1,Finding 2 for i-a8fdbaaa8f744e63,i-a8fdbaaa8f744e63,ACTIVE,MEDIUM,2025-03-12T09:17:00Z,2025-03-12T09:17:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3059de1d481c45968099cc8a1bdcfece,NETWORK_REACHABILITY,80.68,,
arn:aws:inspector:eu-north-1:266480780430:finding/5eb6bf2ca185485fa504f4afc6ad5337,eu-north-1,Finding 3 for i-a8fdbaaa8f744e63,i-a8fdbaaa8f744e63,RESOLVED,LOW,2025-02-18T18:35:00Z,2025-02-18T18:35:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5eb6bf2ca185485fa504f4afc6ad5337,NETWORK_REACHABILITY,56.22,,
arn:aws:inspector:eu-north-1:266480780430:finding/6e51e89a38574d5bb15a82b1f65853fa,eu-north-1,Finding 4 for i-a8fdbaaa8f744e63,i-a8fdbaaa8f744e63,RESOLVED,LOW,2025-04-16T11:29:00Z,2025-04-16T11:29:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6e51e89a38574d5bb15a82b1f65853fa,NETWORK_REACHABILITY,56.01,,
arn:aws:inspector:eu-north-1:266480780430:finding/06e6e2a0847a46858b5652e765238bd3,eu-north-1,Finding 5 for i-a8fdbaaa8f744e63,i-a8fdbaaa8f744e63,ACTIVE,CRITICAL,2025-02-01T13:54:00Z,2025-02-01T13:54:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/06e6e2a0847a46858b5652e765238bd3,PACKAGE_VULNERABILITY,0.1,8.8,CVE-2021-35946
arn:aws:inspector:eu-north-1:266480780430:finding/041ddf35255c483cbfba086fe10cad71,eu-north-1,Finding 6 for i-a8fdbaaa8f744e63,i-a8fdbaaa8f744e63,RESOLVED,MEDIUM,2025-03-25T17:16:00Z,2025-03-25T17:16:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/041ddf35255c483cbfba086fe10cad71,NETWORK_REACHABILITY,76.04,,
arn:aws:inspector:eu-north-1:266480780430:finding/b67575820a5848b6a54691a89928e23c,eu-north-1,Finding 1 for i-a38104eca5a742c2,i-a38104eca5a742c2,RESOLVED,CRITICAL,2025-04-02T22:17:00Z,2025-04-02T22:17:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b67575820a5848b6a54691a89928e23c,PACKAGE_VULNERABILITY,50.64,6.8,CVE-2021-37919
