id,from_interface_id,to_external_ip,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-ext-27969d1626394881,eni-c1ec1881ed344d01,27.120.248.63,49379,22,17,932,63778,1708793580,1708795028,ACCEPT,NODATA,egress,ap-southeast-1,159837851342,0,4
flow-ext-2bb1bd627bc34712,eni-de12ede6e6034cea,191.188.152.176,0,0,1,860,34655,1707268612,1707269463,ACCEPT,SKIPDATA,ingress,us-west-2,658164491551,0,5
flow-ext-b06e66be8f4a4295,eni-cd419d14286b43e3,74.45.129.253,55098,993,17,873,1602,1705101614,1705102859,REJECT,SKIPDATA,egress,ap-southeast-1,623995977792,0,3
flow-ext-6b1a235b23e04c2a,eni-0e94c3c510a04471,94.200.73.154,61429,5432,17,453,55227,1706050212,1706052226,ACCEPT,OK,egress,us-west-2,526713452134,0,7
flow-ext-7a8fcaaabee74475,eni-8aad63494bb244fb,123.1.188.103,35369,995,17,181,56451,1708204060,1708207292,ACCEPT,OK,ingress,us-west-2,303702477626,0,4
flow-ext-5bcfd240a54a4b2e,eni-8099b93a3a2c406c,215.106.69.179,0,0,1,675,5204,1706541311,1706541734,ACCEPT,SKIPDATA,ingress,us-west-2,123434263551,0,2
flow-ext-8e90ac1fe8944854,eni-b806e30e0cfa4ae2,92.47.138.235,55537,22,6,809,1452,1707956902,1707960266,REJECT,NODATA,egress,us-west-2,489765604504,210,7
flow-ext-b68d11caa6b14676,eni-e4182ce55ec44894,114.8.207.104,0,0,1,209,16062,1708830913,1708831194,ACCEPT,OK,egress,ap-southeast-1,255798416029,0,2
flow-ext-170a85561f9a4dba,eni-0da306c14ce04f88,53.204.240.75,44162,995,6,722,13668,1707245432,1707246331,ACCEPT,OK,ingress,us-east-1,132760438692,248,8
flow-ext-be644ea277594628,eni-9f310eafa30a4687,3.143.71.143,0,0,1,848,16671,1704102968,1704105663,ACCEPT,OK,egress,us-east-1,761959951137,0,5
flow-ext-29a6df81ed19420d,eni-73155f4ba74c4d76,154.60.230.233,45696,23,17,824,5940,1707917770,1707921266,ACCEPT,NODATA,egress,us-east-1,862930208692,0,1
flow-ext-7647c7e1e44b4d2f,eni-cd419d14286b43e3,112.25.105.173,0,0,1,432,47401,1708214085,1708216176,ACCEPT,OK,egress,ap-southeast-1,317509071608,0,5
flow-ext-c5f36a24c4da4bd6,eni-0b8cf90f65c84e40,7.125.255.48,59793,993,17,694,58215,1705606253,1705609205,ACCEPT,SKIPDATA,ingress,us-east-1,623257595652,0,5
flow-ext-771d47f392a74586,eni-75b8bcc968ef4008,27.120.248.63,62414,23,17,773,1358,1707505776,1707508475,ACCEPT,OK,egress,us-east-1,904005455396,0,6
flow-ext-81c1e7eb57024755,eni-b9ac259f9d84492d,30.140.73.200,0,0,1,790,2424,1706111933,1706115330,ACCEPT,SKIPDATA,ingress,ap-southeast-1,540742781411,0,7
flow-ext-f00366b41d474040,eni-b96ce5f44bd34ce3,213.243.190.63,0,0,1,570,64342,1708855022,1708858291,ACCEPT,NODATA,egress,ap-southeast-1,474965759742,0,6
flow-ext-313ce9de5db04954,eni-8e4b7d6642454f57,168.151.78.10,64040,23,17,25,51617,1707660843,1707662368,REJECT,OK,egress,ap-southeast-1,155248379115,0,7
flow-ext-bcaff0714c134f5f,eni-e63cbc5e783345c5,211.195.83.222,52528,25,17,494,34642,1705154139,1705157434,REJECT,OK,egress,us-west-2,894526748742,0,5
flow-ext-e5445dce90184abf,eni-e2543fd51fbc4dac,154.60.230.233,50086,3306,17,534,42961,1707599233,1707599366,ACCEPT,SKIPDATA,ingress,ap-southeast-1,278448443767,0,1
flow-ext-db1e82981e694a71,eni-a947bcb6e5fa4403,8.85.187.186,0,0,1,913,51987,1707937998,1707940285,REJECT,OK,ingress,us-west-2,454401393207,0,8
flow-ext-ff38c8bf5787478d,eni-ce46647eb9174db5,146.230.181.204,0,0,1,674,62928,1706489095,1706490707,ACCEPT,OK,egress,us-west-2,733570439698,0,7
flow-ext-0ee1e1100e2f4a97,eni-3ba26e1b116b4cba,159.96.158.4,0,0,1,962,46648,1708243385,1708246679,REJECT,NODATA,ingress,ap-southeast-1,793390905713,0,2
flow-ext-9db69149475a4521,eni-02f0fba50b9d45c2,189.22.207.65,60653,995,6,795,52320,1706390740,1706390960,ACCEPT,SKIPDATA,egress,eu-north-1,301217277457,64,7
flow-ext-804858de2f8d4c47,eni-334c3d33c2124382,136.7.194.212,62087,995,17,600,24418,1704871870,1704875125,ACCEPT,OK,egress,eu-north-1,945908783051,0,8
flow-ext-30889dfbf9464995,eni-3f7389822a2f42aa,110.151.101.61,58853,3389,6,381,1197,1707434567,1707434953,ACCEPT,OK,egress,eu-north-1,931560727493,17,5
flow-ext-1fb19fa11d084161,eni-dd79772daedc4f32,189.22.207.65,55141,3306,17,153,62714,1707889649,1707893192,ACCEPT,OK,egress,ap-southeast-1,625787024758,0,6
flow-ext-a1aa829813474fc8,eni-6c8db0913ff84ca7,159.8.89.234,47393,23,6,835,10257,1708312225,1708312517,ACCEPT,SKIPDATA,egress,us-west-2,636894352185,72,2
flow-ext-de0183d48b974a6e,eni-f09eb1354cc747c8,34.69.199.150,63378,22,17,576,2130,1706295434,1706297805,ACCEPT,SKIPDATA,egress,us-east-1,501083921354,0,7
flow-ext-fedfc7b26379428e,eni-dda76678ebcf4fe0,114.168.208.169,55285,3306,6,206,22760,1708317660,1708320901,ACCEPT,NODATA,ingress,eu-north-1,791507967037,133,1
flow-ext-99cd117aa6374bca,eni-2b74c632ad2645fd,70.53.34.98,0,0,1,376,30047,1704074583,1704077772,ACCEPT,OK,egress,us-east-1,463004322117,0,7
flow-ext-e999c17c64464b81,eni-84ef1ef23c4749ab,70.53.34.98,0,0,1,135,17698,1705452478,1705454145,ACCEPT,OK,ingress,eu-north-1,712734891990,0,7
flow-ext-2d3696c0d4db46e5,eni-63405bcbee9a4b19,73.40.159.74,39102,53,17,243,1561,1707528171,1707531234,REJECT,NODATA,egress,eu-north-1,672159270203,0,3
flow-ext-c3d86616a6824ae8,eni-85206cd973d1483c,113.141.247.126,37949,143,6,696,59627,1704833659,1704836423,ACCEPT,SKIPDATA,ingress,us-west-2,960711528760,129,6
flow-ext-0831a457a10545f6,eni-0fb319a4736140c3,197.198.79.242,34178,22,17,142,61012,1704870768,1704870879,ACCEPT,OK,egress,eu-north-1,111059579601,0,3
flow-ext-f835947f54404f6a,eni-7e682b27d98a42e6,129.167.232.103,46555,53,6,590,30188,1708576104,1708579308,ACCEPT,SKIPDATA,egress,ap-southeast-1,300458705820,72,3
flow-ext-1c7f6f414d724405,eni-852e694b8cc54667,151.53.55.209,50282,22,17,954,6395,1704541667,1704542220,REJECT,NODATA,ingress,us-west-2,242924844578,0,5
flow-ext-3e219d823bec4339,eni-84441f10cca34d28,134.73.66.73,54777,25,17,221,1003,1705038410,1705039463,ACCEPT,SKIPDATA,egress,us-west-2,946027998255,0,1
flow-ext-a9d9976c531c45b9,eni-5ade37f072984dea,4.104.191.87,39236,3389,6,782,11172,1704426444,1704428682,ACCEPT,SKIPDATA,egress,us-east-1,446328858902,161,8
flow-ext-722e472779ba48eb,eni-87e7ee7ce7514c95,8.85.187.186,64907,143,17,930,35789,1704349437,1704352122,REJECT,OK,egress,us-west-2,644098556555,0,4
flow-ext-1847b26ac3bf47a8,eni-123c7190cc3b4ba6,176.185.71.15,0,0,1,824,62392,1708576198,1708577134,ACCEPT,NODATA,ingress,us-west-2,180793409493,0,1
flow-ext-5e97e35d9de4442f,eni-f04ab094c0884264,112.25.105.173,0,0,1,590,51891,1705747144,1705750329,ACCEPT,NODATA,egress,ap-southeast-1,914824433162,0,4
flow-ext-5f646aa2ab8f4bd3,eni-346e6575f840465f,139.31.77.106,65292,995,6,539,39300,1706826034,1706828713,ACCEPT,OK,egress,ap-southeast-1,749894877626,85,2
flow-ext-32646ca8d1734281,eni-5e6603482dd64177,33.219.81.40,42368,995,6,921,42240,1704678756,1704679524,ACCEPT,NODATA,egress,us-west-2,504565559229,149,2
flow-ext-f6501a8584ff4754,eni-b97f82316f634ef9,208.208.40.116,56572,443,17,289,65094,1707005762,1707009359,ACCEPT,OK,egress,us-east-1,169306556329,0,2
flow-ext-6010a12665e24288,eni-5ffbf11c2d84453c,144.88.164.175,0,0,1,108,52602,1709154616,1709156202,ACCEPT,NODATA,ingress,us-west-2,647521692487,0,6
flow-ext-ca23c352957f4857,eni-987c243a70564878,65.117.18.80,0,0,1,310,29300,1704437522,1704437650,ACCEPT,OK,ingress,us-east-1,224181971502,0,8
flow-ext-14f0e4425735458c,eni-9e28d0b69a2540db,33.219.81.40,57858,22,6,828,42289,1707373080,1707375653,REJECT,SKIPDATA,egress,us-east-1,998419188005,176,7
flow-ext-7ec0a25bf1b147c5,eni-f4905f3a6dd34d2c,97.228.82.154,0,0,1,202,25834,1705084673,1705085164,ACCEPT,NODATA,egress,us-west-2,221416807561,0,8
flow-ext-0c16e19824e5465f,eni-fa58e6d0a7eb4dd3,144.88.164.175,0,0,1,745,15468,1704627568,1704629987,ACCEPT,SKIPDATA,egress,us-east-1,769850747940,0,1
flow-ext-3bd8ac638cce40f1,eni-3698c8b276684317,98.113.147.251,0,0,1,38,34767,1708659483,1708660443,ACCEPT,SKIPDATA,egress,ap-southeast-1,523083832958,0,2
flow-ext-914d51781ab84823,eni-d76d0aab21c74984,23.91.251.6,53851,25,17,958,8377,1704958208,1704961104,ACCEPT,OK,egress,us-east-1,926953408166,0,6
flow-ext-6949e1eb71304549,eni-c242b789ac674bb7,36.52.7.72,51679,80,17,793,15413,1708269985,1708270227,ACCEPT,OK,ingress,eu-north-1,514496659408,0,3
flow-ext-f1040b330906444e,eni-142dd727b4d846b8,144.88.164.175,58734,993,6,479,29030,1707840748,1707840812,ACCEPT,SKIPDATA,ingress,ap-southeast-1,657140008558,217,8
flow-ext-7e96b7cc3d2e4ad6,eni-924343312e004c0c,93.130.27.95,0,0,1,258,42528,1705078226,1705080116,ACCEPT,NODATA,ingress,us-west-2,901510217742,0,8
flow-ext-9bfd6d1ec7044773,eni-e0d8f553c9f14492,30.140.73.200,42472,80,17,429,50692,1705842739,1705843063,REJECT,OK,egress,ap-southeast-1,262331354842,0,6
flow-ext-6a2c3fcf754741fc,eni-13121e6fd3334252,197.198.79.242,51653,995,6,584,53824,1707429231,1707431680,ACCEPT,NODATA,egress,us-west-2,422239703388,194,6
flow-ext-3cf8d3f106a7438d,eni-6aff8b5440d64882,80.197.122.141,0,0,1,987,4730,1704426087,1704429492,REJECT,NODATA,egress,eu-north-1,699007231659,0,4
flow-ext-e8ef2ca054754ed1,eni-0373f93217f44e63,176.125.251.34,0,0,1,202,39073,1709094976,1709095924,ACCEPT,OK,ingress,us-east-1,979325506041,0,1
flow-ext-ff7db07f7b044833,eni-16562e27cb2f4a45,193.116.37.45,56306,993,17,226,29980,1704629733,1704632149,ACCEPT,SKIPDATA,egress,us-west-2,458384788678,0,1
flow-ext-e16c9fd8e9504cdb,eni-5e6603482dd64177,142.105.249.155,0,0,1,766,45852,1704225790,1704226873,ACCEPT,OK,ingress,eu-north-1,873176967717,0,1
flow-ext-59436046909c4217,eni-ac6d2bc47547445a,27.120.248.63,44097,995,6,437,63271,1707548482,1707548957,ACCEPT,NODATA,ingress,us-west-2,155047919953,10,7
flow-ext-509ea3061e9b4bce,eni-de565e8f1da24c87,51.177.44.95,41681,993,17,996,62382,1705498529,1705501265,ACCEPT,NODATA,egress,us-east-1,484304123953,0,2
flow-ext-433875acc71a4a47,eni-fda5dc212231434d,4.104.191.87,0,0,1,718,28771,1707309164,1707309569,ACCEPT,NODATA,egress,us-east-1,152502209626,0,6
flow-ext-d17d254ae4c247d8,eni-3f915137a5c84e1e,70.53.34.98,0,0,1,872,48238,1708019451,1708022057,ACCEPT,OK,ingress,ap-southeast-1,833643041092,0,1
flow-ext-591dbd32092c4995,eni-f775815fc8db415b,106.206.174.53,59783,3306,17,447,41154,1708782559,1708784722,REJECT,NODATA,egress,us-east-1,962868387396,0,1
flow-ext-9a23ef2bc4d340bc,eni-51e08fdc341d48a0,136.7.194.212,36892,3306,17,945,51327,1705613603,1705614109,ACCEPT,SKIPDATA,ingress,us-east-1,792548747043,0,6
flow-ext-ad75005a856345ea,eni-365950e8b0d04cf9,193.116.37.45,41699,80,6,901,3641,1708652029,1708653480,REJECT,OK,ingress,us-east-1,257367532194,234,4
flow-ext-fe5ede6f9ce84ea9,eni-ec4147e96c3b4876,203.85.97.78,56178,993,6,852,4868,1705107807,1705110147,ACCEPT,OK,egress,eu-north-1,671801570596,233,2
flow-ext-6299a4209c6541ad,eni-289444ddc5054fe1,97.228.82.154,45536,110,6,841,65339,1706887868,1706891271,ACCEPT,NODATA,egress,ap-southeast-1,915915394911,79,8
flow-ext-b31f5607a7124a8f,eni-1ed6c3c4a3b24088,32.205.140.33,43493,23,6,414,34164,1706287807,1706288656,ACCEPT,SKIPDATA,egress,us-west-2,203704431354,53,4
flow-ext-e274d945b01a480d,eni-a14cb22abfd64661,64.25.151.136,49415,53,6,510,53967,1705184326,1705187322,ACCEPT,NODATA,egress,us-east-1,883743433004,192,2
flow-ext-dc27be671b804897,eni-ea9ca6a9db014267,52.18.52.124,0,0,1,15,63327,1708953909,1708955459,ACCEPT,NODATA,ingress,us-east-1,132207987716,0,7
flow-ext-7f7a26e24b864e1d,eni-42f0802128724a0a,197.198.79.242,0,0,1,248,4116,1705080997,1705083302,ACCEPT,NODATA,egress,eu-north-1,479397204469,0,3
flow-ext-b9090fb655374cd7,eni-f5e471f8b58543d4,19.108.139.17,59028,995,6,526,54225,1707049791,1707051251,ACCEPT,NODATA,egress,ap-southeast-1,530122459968,48,8
flow-ext-f87cb2aa75c04209,eni-adc63e5ff5c44881,206.157.131.186,0,0,1,893,1652,1708718387,1708719210,ACCEPT,SKIPDATA,egress,ap-southeast-1,586584110205,0,1
flow-ext-ca5ba892427f40b4,eni-ce9ef8a4a1b144a6,129.234.132.241,0,0,1,262,21435,1707339504,1707340513,ACCEPT,SKIPDATA,egress,us-west-2,474534569571,0,3
flow-ext-578767b3f37f42ea,eni-0d53d2c4ba5d430b,211.119.250.138,50288,25,17,774,55999,1706097061,1706098821,ACCEPT,SKIPDATA,ingress,us-west-2,638410054628,0,5
flow-ext-0fbecc35d9f64ccf,eni-cf88d5655f3f4fd9,124.6.248.218,62588,22,17,456,2309,1704220796,1704221929,REJECT,SKIPDATA,ingress,us-east-1,974995418979,0,3
flow-ext-31c9c8b2ff324019,eni-213e427036e04faa,70.53.34.98,0,0,1,496,60100,1708233947,1708234644,ACCEPT,SKIPDATA,egress,us-east-1,764065095507,0,1
flow-ext-293f7813fc8447fd,eni-12cd106182fe486c,69.109.12.151,62568,22,6,536,18520,1704365410,1704365580,ACCEPT,NODATA,egress,us-west-2,584177898773,34,6
flow-ext-acf588c145cf4950,eni-414052981c8240a3,188.242.174.34,36680,3389,17,904,37483,1707628331,1707630981,ACCEPT,OK,egress,ap-southeast-1,653198381868,0,5
flow-ext-c22a8738a3334f9c,eni-f867bd6c71784e86,22.31.59.254,45632,110,17,340,27050,1706049752,1706052962,ACCEPT,OK,ingress,eu-north-1,873975950442,0,4
flow-ext-8d411fc53d034c9f,eni-7ce712e725a047cd,177.100.204.197,0,0,1,696,22166,1706542415,1706544902,ACCEPT,SKIPDATA,egress,us-east-1,255245074793,0,1
flow-ext-bdef87ba698f40c2,eni-1e4b05cfbe564100,124.6.248.218,0,0,1,203,38602,1704659518,1704660872,ACCEPT,NODATA,egress,eu-north-1,539845293885,0,7
flow-ext-890ea6a1879f402b,eni-238c91e7f2c043a7,66.85.204.193,52494,23,6,233,59631,1704481794,1704484724,REJECT,SKIPDATA,ingress,eu-north-1,827357632192,235,3
flow-ext-0e6a540c94384c56,eni-6ac0c08f7d08471f,33.219.81.40,0,0,1,991,2572,1706203790,1706204254,ACCEPT,SKIPDATA,egress,us-east-1,440474601025,0,8
flow-ext-396915ff46ea4013,eni-1c66b02ad1ba4645,182.119.25.228,42226,995,6,961,60712,1705349477,1705352271,ACCEPT,NODATA,egress,eu-north-1,503780815798,150,1
flow-ext-a69bd0b931f841a4,eni-67f7e38fa88f4ce7,182.201.219.4,37641,5432,6,287,57559,1704806068,1704807742,ACCEPT,NODATA,ingress,us-west-2,815191105705,40,2
flow-ext-190f8b93285943a5,eni-26a20bbe7d614e62,197.198.79.242,43573,995,6,556,20877,1709083779,1709083963,ACCEPT,SKIPDATA,egress,eu-north-1,905009527681,156,7
flow-ext-7d9cd2cd0f3847b9,eni-e56454b75ddd47db,30.140.73.200,64395,993,17,216,53473,1708320704,1708323322,ACCEPT,SKIPDATA,ingress,us-east-1,136754968140,0,2
flow-ext-30eb78f6428c44a0,eni-192ad194548645d5,148.146.146.226,37145,3306,6,514,3400,1704728483,1704731278,ACCEPT,OK,ingress,ap-southeast-1,138681253021,189,5
flow-ext-7cf84b6c4c9a487a,eni-b34a274dcff1420a,65.117.18.80,0,0,1,797,21726,1704368301,1704369956,ACCEPT,NODATA,ingress,ap-southeast-1,508497243873,0,3
flow-ext-f4cee3cf8b294db2,eni-32aefb6512ed456a,197.236.91.40,63295,995,17,645,25152,1707812228,1707813513,ACCEPT,NODATA,egress,eu-north-1,136969794291,0,2
flow-ext-7f6dd0eb59244806,eni-8e4b7d6642454f57,188.242.174.34,37254,80,17,415,10233,1707776090,1707777590,ACCEPT,SKIPDATA,egress,us-west-2,563800518077,0,3
flow-ext-a449662efe504efa,eni-f4905f3a6dd34d2c,148.146.146.226,0,0,1,764,36853,1707503508,1707506892,REJECT,OK,ingress,us-east-1,573321578711,0,8
flow-ext-db48f0f7f39641ab,eni-538888a246824859,111.200.219.238,45477,995,6,143,27426,1708974778,1708978050,ACCEPT,OK,egress,eu-north-1,239063633523,178,6
flow-ext-3493a4ead14f45c7,eni-78e8495adbea43cb,115.57.251.158,58606,143,6,188,20353,1706896594,1706899728,ACCEPT,OK,ingress,eu-north-1,390183573773,77,5
flow-ext-aea8523df2ce4749,eni-40f69888abda431d,113.141.247.126,0,0,1,630,62047,1708819579,1708823092,ACCEPT,OK,ingress,eu-north-1,227810221532,0,5
flow-ext-52c5a260959d41f3,eni-bb4069376efe49f3,149.52.198.251,0,0,1,185,23887,1708247913,1708248127,ACCEPT,SKIPDATA,egress,us-west-2,435741016526,0,1
flow-ext-0318da97b5844a11,eni-1d2bb5f100674036,198.36.202.228,0,0,1,343,56272,1707090832,1707093877,ACCEPT,OK,egress,ap-southeast-1,890146277250,0,8
flow-ext-835c9b541a9f4d24,eni-5f2f1ab8d3f94ee7,215.106.69.179,46810,995,17,916,46182,1705060983,1705061837,ACCEPT,SKIPDATA,ingress,ap-southeast-1,148406188935,0,5
flow-ext-c5185fa525c24d6e,eni-aeee99719af941de,136.7.194.212,51749,993,17,691,29588,1708046505,1708049574,REJECT,NODATA,ingress,ap-southeast-1,355634382546,0,6
flow-ext-e0a2669a42414347,eni-a40e76764ae74969,15.41.236.62,39685,80,6,431,1843,1709183564,1709184778,ACCEPT,OK,ingress,eu-north-1,566409150109,175,4
flow-ext-20289a0a11784d9c,eni-29017731daa04794,211.195.83.222,33806,3389,17,833,32870,1705470585,1705471202,ACCEPT,OK,egress,us-west-2,119983980899,0,8
flow-ext-80af505c42724177,eni-a598cd285a1744db,204.22.101.236,61406,143,17,485,373,1707662853,1707665405,ACCEPT,SKIPDATA,ingress,us-west-2,124564422668,0,6
flow-ext-266e7d240dd44c0a,eni-0a5bd063a01a4b0b,38.36.86.176,0,0,1,253,25356,1707046243,1707048143,ACCEPT,SKIPDATA,ingress,eu-north-1,871645104896,0,8
flow-ext-c7ebc1064b9449e8,eni-40a2fe2c62284761,24.80.178.48,60077,443,6,661,7576,1706233424,1706235084,ACCEPT,NODATA,egress,us-west-2,614182470793,24,5
flow-ext-b4080b2150164f9c,eni-d74d4b08b50a4234,84.28.75.145,0,0,1,156,20510,1704170627,1704173822,REJECT,NODATA,egress,eu-north-1,834053275835,0,2
flow-ext-3156eee8e9c74820,eni-84ef1ef23c4749ab,125.100.180.49,48355,443,6,616,18342,1704088737,1704090910,ACCEPT,NODATA,egress,us-east-1,173178519370,57,8
flow-ext-07f3abb052b14da7,eni-fc918497bde74c0e,196.31.254.28,37099,22,17,966,15032,1708814621,1708818214,REJECT,OK,egress,us-east-1,981548372044,0,7
flow-ext-d27e5b9abd4240a5,eni-50b5219b3dbe4dfa,102.238.64.106,51220,995,17,426,48401,1704274491,1704276637,ACCEPT,SKIPDATA,ingress,us-east-1,863327390053,0,2
flow-ext-ee0c58313c49400a,eni-2cd149b92c1b4dd7,74.42.110.64,34796,25,6,403,53055,1708871777,1708874451,REJECT,SKIPDATA,egress,ap-southeast-1,883017617259,92,3
flow-ext-39f537c33d3a431d,eni-fcc39dcd20e44441,218.186.239.93,57257,995,6,148,38388,1704694343,1704696058,ACCEPT,NODATA,ingress,eu-north-1,229323939819,252,6
flow-ext-ba75886fd1814c3c,eni-05143769dea44971,18.214.171.195,0,0,1,377,50272,1709239360,1709240343,ACCEPT,OK,ingress,us-west-2,508972467784,0,7
flow-ext-bbedb255fc0f44b6,eni-91996d94c9524700,165.87.118.85,37681,53,17,473,11595,1706023170,1706023727,ACCEPT,SKIPDATA,ingress,us-east-1,218704948671,0,1
flow-ext-b0da8e5d809a4a70,eni-726dd92ed5824803,124.9.5.198,50312,143,6,263,26172,1704231724,1704233541,ACCEPT,OK,ingress,us-west-2,127786937902,195,2
flow-ext-04f2a69933014439,eni-781d2771936a4e18,18.214.171.195,50881,25,17,250,20608,1707358394,1707359441,ACCEPT,SKIPDATA,ingress,us-west-2,841748082285,0,8
flow-ext-23aa4fb9529e47fc,eni-b3965f8801f24676,217.245.176.179,0,0,1,464,39850,1706663242,1706663335,ACCEPT,OK,egress,us-east-1,964251871715,0,1
flow-ext-5dafb179c20b402e,eni-f921e011b9504e2e,140.7.153.248,0,0,1,338,57703,1706020467,1706023144,ACCEPT,OK,egress,us-west-2,102310458230,0,6
flow-ext-fa43ce6de5124fb2,eni-199ff821cb9c405c,220.196.223.41,42560,53,17,447,41943,1708453950,1708454925,ACCEPT,NODATA,ingress,eu-north-1,611331217371,0,7
flow-ext-2066f2e32f824c91,eni-1fc11f5406134e0c,33.48.236.89,47971,110,17,18,6331,1707327144,1707329129,ACCEPT,SKIPDATA,egress,eu-north-1,923176232972,0,4
flow-ext-1dbf44e9d2014696,eni-fbfa75410a0c470a,93.130.27.95,37813,25,17,914,1111,1706402228,1706402413,ACCEPT,OK,egress,eu-north-1,902046927807,0,5
flow-ext-2cd08bb8791047c6,eni-ea91704e510e4b59,112.25.105.173,0,0,1,253,19062,1708310913,1708312007,ACCEPT,SKIPDATA,ingress,ap-southeast-1,314403179089,0,7
flow-ext-edd20e67b69b43ec,eni-fdcce000801d465f,112.234.33.145,0,0,1,713,64872,1709112264,1709113216,ACCEPT,OK,egress,us-east-1,228945708539,0,4
flow-ext-4b2663c2ff4a49f5,eni-fdcce000801d465f,93.130.27.95,0,0,1,702,15464,1706784480,1706786926,ACCEPT,OK,ingress,ap-southeast-1,538159755976,0,4
flow-ext-1e63c299a74147c4,eni-0b2bc61054b04330,122.180.235.200,40678,143,6,205,22410,1707846619,1707847516,ACCEPT,OK,egress,eu-north-1,891718750515,248,6
flow-ext-4718355f716a4e4c,eni-c0781aec9ce140c1,4.247.213.91,44067,3389,17,1,33198,1705196836,1705199889,ACCEPT,SKIPDATA,egress,us-west-2,313101009015,0,1
flow-ext-7f81c67f2e514697,eni-21740c1ed1294363,52.132.123.218,60573,53,17,657,8009,1708492905,1708495938,ACCEPT,NODATA,egress,eu-north-1,678315610773,0,6
flow-ext-096da0bd3d53401f,eni-fc918497bde74c0e,154.192.195.200,0,0,1,173,25581,1706677666,1706680468,ACCEPT,SKIPDATA,ingress,ap-southeast-1,542147618533,0,6
flow-ext-27c8ea0ece8348a0,eni-a08f254b7cce417f,84.28.75.145,0,0,1,909,6316,1706766112,1706766882,ACCEPT,NODATA,ingress,us-west-2,414396830773,0,3
flow-ext-f90fb2fd152e48f2,eni-36726eb9478d47c4,4.104.191.87,46929,53,6,26,56632,1705670696,1705672276,ACCEPT,NODATA,egress,ap-southeast-1,870946839005,88,6
flow-ext-5349da4309984585,eni-b24d336409c04e94,197.236.91.40,62295,23,6,810,42910,1706640976,1706642606,ACCEPT,OK,ingress,ap-southeast-1,534805263301,191,2
flow-ext-130e79d4ef44453f,eni-7fee3ad78d924ebf,168.151.78.10,56994,80,6,432,53575,1705059226,1705062437,ACCEPT,NODATA,ingress,ap-southeast-1,382377143437,109,3
flow-ext-5708c2bc539b4b3c,eni-c84b91bf13f94e20,157.107.38.26,0,0,1,996,14582,1705721247,1705722564,ACCEPT,OK,ingress,us-west-2,788457652880,0,3
flow-ext-74fa6da74093415b,eni-ca3183a4b8dc4945,22.31.59.254,35704,143,17,933,28018,1708954031,1708957135,ACCEPT,OK,ingress,ap-southeast-1,771044120520,0,7
flow-ext-498a90f50a7142b4,eni-107b2da95b044967,178.137.124.21,58113,995,17,276,61976,1708901655,1708903456,ACCEPT,SKIPDATA,ingress,eu-north-1,545782328420,0,6
flow-ext-7ad4daf782fd4e28,eni-8b3de34e469a4681,208.208.40.116,0,0,1,648,31538,1706707855,1706711037,ACCEPT,OK,ingress,us-east-1,431167952570,0,2
flow-ext-266f80e740f74e9e,eni-c1ec1881ed344d01,31.153.159.205,40503,995,17,261,55236,1705414189,1705416736,ACCEPT,NODATA,ingress,eu-north-1,931720674268,0,2
flow-ext-e5fca7769fca4e6c,eni-995ddb7159b4432a,33.48.236.89,63890,993,6,336,58740,1708787076,1708787376,ACCEPT,OK,egress,us-west-2,325846360954,159,2
flow-ext-2a5fb64177aa4df5,eni-5c14345f7d33414d,132.236.150.235,0,0,1,912,61536,1707868283,1707870975,ACCEPT,SKIPDATA,ingress,eu-north-1,331416906725,0,6
flow-ext-d4d67ff861c14d42,eni-e09a194bc7514008,124.9.5.198,57560,80,17,742,46223,1705964311,1705966692,ACCEPT,SKIPDATA,ingress,us-east-1,971783204818,0,7
flow-ext-510e12f3bcba4f88,eni-7c7dd6f25a3e46e3,51.177.44.95,49859,443,6,927,58325,1707868022,1707868251,ACCEPT,OK,egress,ap-southeast-1,195376000435,149,7
flow-ext-acf19ebfe8d4493a,eni-2d1f37abd0f14f8d,219.216.61.145,37669,25,6,243,61218,1708655773,1708658519,ACCEPT,OK,ingress,us-east-1,693204744222,27,6
flow-ext-5613603eccef420f,eni-3be82c2eb0a7475d,84.28.75.145,36790,3306,17,531,56482,1705007376,1705008154,ACCEPT,NODATA,ingress,us-east-1,987076731916,0,1
flow-ext-81df371f41a2453b,eni-934dca64c4524cb8,52.18.52.124,36428,3306,6,699,65367,1707575655,1707575814,ACCEPT,SKIPDATA,ingress,eu-north-1,840809471271,12,1
flow-ext-ab6ba59a96cd43dc,eni-bc336b5fa1824390,8.131.83.40,45040,53,17,233,48050,1704758007,1704759055,ACCEPT,OK,ingress,us-west-2,226523373599,0,2
flow-ext-8226d7f52b014e97,eni-da593fb5321145ae,13.202.144.73,0,0,1,962,18617,1708292277,1708294766,REJECT,NODATA,ingress,us-east-1,968099119769,0,4
flow-ext-9739f8de3e0b43c7,eni-cf88d5655f3f4fd9,80.197.122.141,60191,995,17,513,48886,1708718478,1708721722,ACCEPT,SKIPDATA,egress,eu-north-1,165394817970,0,5
flow-ext-3119b787ff794b05,eni-27fa56455f2740af,24.80.178.48,0,0,1,822,5731,1708566341,1708568858,ACCEPT,OK,ingress,ap-southeast-1,486464366826,0,3
