id,artifact_id,environment,status,deployed_time
1660,919,staging,success,2023-11-04 18:24:35.654430
1661,274,staging,success,2023-07-24 18:24:35.654430
1662,852,staging,success,2023-07-14 18:24:35.654430
1663,67,production,failure,2023-09-29 18:24:35.654430
1664,162,production,success,2023-06-28 18:24:35.654430
1665,509,development,failure,2023-07-17 18:24:35.654430
1666,33,staging,success,2023-11-03 18:24:35.654430
1667,712,staging,failure,2023-09-23 18:24:35.654430
1668,975,staging,failure,2023-09-05 18:24:35.654430
1669,670,staging,failure,2023-05-27 18:24:35.654430
1670,827,staging,failure,2024-01-23 18:24:35.654430
1671,216,staging,success,2024-01-20 18:24:35.654430
1672,721,development,success,2024-03-04 18:24:35.654430
1673,61,development,success,2023-07-27 18:24:35.654430
1674,111,development,success,2023-10-06 18:24:35.654430
1675,741,staging,failure,2024-04-15 18:24:35.654430
1676,705,production,success,2023-12-11 18:24:35.654430
1677,736,staging,failure,2023-09-19 18:24:35.654430
1678,126,production,failure,2023-06-28 18:24:35.654430
1679,960,development,failure,2023-05-25 18:24:35.654430
1680,672,staging,success,2024-05-05 18:24:35.654430
1681,401,staging,success,2024-02-14 18:24:35.654430
1682,51,staging,failure,2024-05-06 18:24:35.654430
1683,192,staging,failure,2023-09-11 18:24:35.654430
1684,803,staging,failure,2023-05-25 18:24:35.654430
1685,137,production,failure,2023-12-07 18:24:35.654430
1686,675,production,success,2023-12-13 18:24:35.654430
1687,8,staging,failure,2024-02-28 18:24:35.654430
1688,96,staging,success,2023-09-16 18:24:35.654430
1689,44,development,failure,2024-03-12 18:24:35.654430
1690,981,development,success,2024-01-01 18:24:35.654430
1691,428,development,failure,2024-05-03 18:24:35.654430
1692,729,production,failure,2023-11-29 18:24:35.654430
1693,346,development,failure,2024-05-21 18:24:35.654430
1694,791,development,success,2023-09-09 18:24:35.654430
1695,152,production,failure,2023-12-04 18:24:35.654430
1696,544,production,success,2023-11-04 18:24:35.654430
1697,446,staging,failure,2024-05-02 18:24:35.654430
1698,552,development,failure,2023-10-02 18:24:35.654430
1699,341,staging,success,2024-05-13 18:24:35.654430
1700,486,staging,success,2023-10-22 18:24:35.654430
1701,946,production,success,2023-12-13 18:24:35.654430
1702,461,staging,success,2024-01-08 18:24:35.654430
1703,837,production,failure,2024-01-26 18:24:35.654430
1704,405,development,success,2024-01-08 18:24:35.654430
1705,42,staging,success,2024-01-30 18:24:35.654430
1706,407,staging,success,2024-05-21 18:24:35.654430
1707,982,staging,failure,2024-04-14 18:24:35.654430
1708,17,production,failure,2023-09-09 18:24:35.654430
1709,788,production,success,2023-07-20 18:24:35.654430
1710,509,development,failure,2023-07-30 18:24:35.654430
1711,799,development,failure,2024-03-24 18:24:35.654430
1712,575,development,success,2023-12-06 18:24:35.654430
1713,15,staging,success,2023-06-07 18:24:35.654430
1714,337,development,failure,2023-06-26 18:24:35.654430
1715,22,development,failure,2024-04-02 18:24:35.654430
1716,174,staging,failure,2023-06-21 18:24:35.654430
1717,426,staging,success,2024-03-01 18:24:35.654430
1718,747,staging,success,2024-02-29 18:24:35.654430
1719,784,staging,success,2023-12-27 18:24:35.654430
1720,79,development,success,2024-03-04 18:24:35.654430
1721,977,development,failure,2024-01-21 18:24:35.654430
1722,989,development,failure,2024-02-21 18:24:35.654430
1723,346,production,failure,2024-03-21 18:24:35.654430
1724,524,staging,failure,2024-03-21 18:24:35.654430
1725,805,staging,success,2024-04-10 18:24:35.654430
1726,362,staging,success,2024-02-22 18:24:35.654430
1727,559,production,success,2024-01-15 18:24:35.654430
1728,933,development,success,2023-07-10 18:24:35.654430
1729,167,staging,success,2024-03-09 18:24:35.654430
1730,535,production,success,2023-06-04 18:24:35.654430
1731,491,staging,success,2023-07-04 18:24:35.654430
1732,349,staging,success,2023-11-05 18:24:35.654430
1733,827,staging,success,2023-09-03 18:24:35.654430
1734,172,production,failure,2024-02-15 18:24:35.654430
1735,793,production,success,2023-07-27 18:24:35.654430
1736,1000,production,failure,2024-01-27 18:24:35.654430
1737,571,staging,failure,2023-10-01 18:24:35.654430
1738,658,development,success,2023-11-16 18:24:35.654430
1739,38,development,success,2023-10-04 18:24:35.654430
1740,585,development,failure,2023-11-23 18:24:35.654430
1741,665,staging,success,2023-12-01 18:24:35.654430
1742,993,staging,success,2023-12-13 18:24:35.654430
1743,138,production,success,2024-04-03 18:24:35.654430
1744,608,staging,failure,2024-03-14 18:24:35.654430
1745,567,production,failure,2023-08-14 18:24:35.654430
1746,123,development,failure,2023-07-08 18:24:35.654430
1747,252,production,failure,2023-12-15 18:24:35.654430
1748,301,development,success,2024-05-03 18:24:35.654430
1749,962,production,success,2023-12-21 18:24:35.654430
1750,713,staging,success,2024-01-11 18:24:35.654430
1751,288,staging,success,2023-11-30 18:24:35.654430
1752,999,staging,success,2023-08-25 18:24:35.654430
1753,511,production,failure,2023-12-17 18:24:35.654430
1754,417,development,failure,2024-05-11 18:24:35.654430
1755,336,production,success,2024-02-18 18:24:35.654430
1756,891,production,success,2024-03-13 18:24:35.654430
1757,372,development,failure,2024-03-25 18:24:35.654430
1758,787,staging,success,2023-12-04 18:24:35.654430
1759,188,development,success,2023-08-01 18:24:35.654430
1760,238,staging,failure,2024-04-27 18:24:35.654430
1761,862,production,success,2023-08-15 18:24:35.654430
1762,832,production,failure,2023-05-24 18:24:35.654430
1763,929,production,failure,2023-08-14 18:24:35.654430
1764,103,development,failure,2023-10-29 18:24:35.654430
1765,941,development,failure,2023-10-20 18:24:35.654430
1766,276,development,success,2024-04-26 18:24:35.654430
1767,97,development,success,2023-07-26 18:24:35.654430
1768,913,development,failure,2023-09-21 18:24:35.654430
1769,829,staging,success,2023-11-20 18:24:35.654430
1770,271,production,success,2024-03-02 18:24:35.654430
1771,84,development,success,2023-12-03 18:24:35.654430
1772,665,production,success,2023-08-05 18:24:35.654430
1773,646,staging,success,2024-05-14 18:24:35.654430
1774,747,development,success,2023-05-26 18:24:35.654430
1775,756,production,success,2023-06-08 18:24:35.654430
1776,418,production,failure,2024-05-20 18:24:35.654430
1777,591,staging,success,2024-02-16 18:24:35.654430
1778,61,development,failure,2023-10-15 18:24:35.654430
1779,198,staging,failure,2023-08-26 18:24:35.654430
1780,140,production,failure,2023-10-28 18:24:35.654430
1781,933,staging,failure,2023-07-31 18:24:35.654430
1782,256,development,failure,2023-07-12 18:24:35.654430
1783,262,production,failure,2023-06-26 18:24:35.654430
1784,2,staging,success,2024-03-25 18:24:35.654430
1785,765,production,success,2024-01-14 18:24:35.654430
1786,591,production,success,2024-02-18 18:24:35.654430
1787,991,development,success,2023-06-14 18:24:35.654430
1788,729,development,success,2024-05-02 18:24:35.654430
1789,763,production,success,2024-04-29 18:24:35.654430
1790,701,development,success,2023-11-02 18:24:35.654430
1791,284,production,success,2024-03-26 18:24:35.654430
1792,668,production,success,2024-02-05 18:24:35.654430
1793,850,development,failure,2023-06-01 18:24:35.654430
1794,110,development,failure,2023-11-30 18:24:35.654430
1795,148,production,success,2024-03-08 18:24:35.654430
1796,890,staging,failure,2023-11-16 18:24:35.654430
1797,388,production,failure,2023-06-20 18:24:35.654430
1798,455,development,success,2023-06-18 18:24:35.654430
1799,212,staging,success,2023-11-05 18:24:35.654430
1800,891,production,success,2023-06-17 18:24:35.654430
1801,502,staging,failure,2023-09-15 18:24:35.654430
1802,51,development,failure,2024-01-14 18:24:35.654430
1803,475,development,success,2024-03-02 18:24:35.654430
1804,767,production,failure,2023-10-01 18:24:35.654430
1805,209,development,failure,2023-10-24 18:24:35.654430
1806,145,staging,success,2023-12-29 18:24:35.654430
1807,437,staging,success,2024-05-15 18:24:35.654430
1808,601,staging,failure,2023-10-03 18:24:35.654430
1809,660,staging,success,2024-01-29 18:24:35.654430
1810,705,staging,failure,2024-01-02 18:24:35.654430
1811,277,staging,success,2024-03-01 18:24:35.654430
1812,449,development,success,2024-03-15 18:24:35.654430
1813,661,staging,success,2023-09-17 18:24:35.654430
1814,972,production,success,2023-08-14 18:24:35.654430
1815,113,production,failure,2024-01-06 18:24:35.654430
1816,535,production,success,2024-01-13 18:24:35.654430
1817,279,production,failure,2023-06-20 18:24:35.654430
1818,765,development,success,2023-10-29 18:24:35.654430
1819,581,development,failure,2024-03-29 18:24:35.654430
1820,259,production,success,2024-01-18 18:24:35.654430
1821,643,production,success,2023-09-11 18:24:35.654430
1822,153,staging,failure,2024-05-12 18:24:35.654430
1823,582,development,failure,2023-11-30 18:24:35.654430
1824,199,development,failure,2024-02-17 18:24:35.654430
1825,739,staging,failure,2023-10-18 18:24:35.654430
1826,601,production,failure,2024-02-10 18:24:35.654430
1827,686,production,failure,2023-07-19 18:24:35.654430
1828,99,staging,success,2023-11-10 18:24:35.654430
1829,912,staging,success,2024-01-18 18:24:35.654430
1830,879,staging,failure,2023-12-02 18:24:35.654430
1831,778,production,failure,2024-01-20 18:24:35.654430
1832,505,staging,success,2024-01-27 18:24:35.654430
1833,707,development,success,2024-04-13 18:24:35.654430
1834,237,development,success,2023-10-25 18:24:35.654430
1835,479,production,success,2023-10-24 18:24:35.654430
1836,106,production,failure,2023-06-09 18:24:35.654430
1837,736,development,success,2024-03-14 18:24:35.654430
1838,224,development,success,2023-11-15 18:24:35.654430
1839,263,production,failure,2024-05-17 18:24:35.654430
1840,124,production,failure,2023-12-31 18:24:35.654430
1841,915,development,failure,2024-02-05 18:24:35.654430
1842,946,production,success,2024-01-22 18:24:35.654430
1843,96,production,success,2024-01-15 18:24:35.654430
1844,46,production,failure,2023-09-22 18:24:35.654430
1845,555,production,success,2024-02-27 18:24:35.654430
1846,949,development,failure,2023-09-15 18:24:35.654430
1847,909,development,success,2023-12-05 18:24:35.654430
1848,516,development,failure,2023-07-29 18:24:35.654430
1849,1,production,failure,2023-10-17 18:24:35.654430
1850,958,staging,success,2023-11-22 18:24:35.654430
1851,28,production,success,2024-04-03 18:24:35.654430
1852,684,development,success,2024-01-03 18:24:35.654430
1853,843,development,success,2024-03-03 18:24:35.654430
1854,751,development,success,2024-02-21 18:24:35.654430
1855,203,staging,failure,2024-03-16 18:24:35.654430
1856,63,staging,success,2023-06-19 18:24:35.654430
1857,634,development,success,2024-03-15 18:24:35.654430
1858,744,staging,failure,2024-02-08 18:24:35.654430
1859,855,staging,success,2023-06-06 18:24:35.654430
1860,705,development,failure,2024-04-20 18:24:35.654430
1861,388,development,failure,2024-05-19 18:24:35.654430
1862,36,development,failure,2023-08-24 18:24:35.654430
1863,112,development,success,2024-04-09 18:24:35.654430
1864,75,staging,success,2024-03-05 18:24:35.654430
1865,446,production,success,2024-01-26 18:24:35.654430
1866,273,production,failure,2023-05-23 18:24:35.654430
1867,908,development,success,2023-10-04 18:24:35.654430
1868,977,staging,success,2023-10-06 18:24:35.654430
1869,626,staging,failure,2023-10-08 18:24:35.654430
1870,267,development,success,2023-07-17 18:24:35.654430
1871,201,staging,failure,2023-10-28 18:24:35.654430
1872,792,staging,success,2023-08-22 18:24:35.654430
1873,896,development,success,2023-07-30 18:24:35.654430
1874,923,development,success,2024-04-25 18:24:35.654430
1875,574,staging,success,2023-09-20 18:24:35.654430
1876,55,development,success,2023-08-31 18:24:35.654430
1877,819,development,success,2024-03-19 18:24:35.654430
1878,521,production,success,2023-07-17 18:24:35.654430
1879,248,production,success,2023-08-21 18:24:35.654430
1880,348,production,success,2023-08-28 18:24:35.654430
1881,266,staging,success,2024-01-10 18:24:35.654430
1882,848,development,failure,2024-02-21 18:24:35.654430
1883,503,development,success,2024-02-07 18:24:35.654430
1884,716,development,success,2023-07-02 18:24:35.654430
1885,640,development,failure,2023-10-09 18:24:35.654430
1886,739,production,success,2023-07-03 18:24:35.654430
1887,756,staging,success,2023-12-10 18:24:35.654430
1888,698,staging,success,2024-01-02 18:24:35.654430
1889,34,development,success,2024-05-17 18:24:35.654430
1890,884,development,failure,2024-05-07 18:24:35.654430
1891,169,production,success,2023-07-01 18:24:35.654430
1892,85,development,failure,2023-06-05 18:24:35.654430
1893,976,staging,failure,2024-04-02 18:24:35.654430
1894,59,production,success,2023-07-05 18:24:35.654430
1895,737,staging,failure,2024-03-07 18:24:35.654430
1896,389,development,failure,2023-06-13 18:24:35.654430
1897,771,staging,success,2023-12-25 18:24:35.654430
1898,88,development,failure,2023-08-17 18:24:35.654430
1899,295,production,success,2023-09-14 18:24:35.654430
1900,155,staging,success,2024-02-23 18:24:35.654430
1901,322,staging,success,2023-11-10 18:24:35.654430
1902,520,staging,success,2023-10-13 18:24:35.654430
1903,46,development,success,2023-07-21 18:24:35.654430
1904,678,development,failure,2024-01-10 18:24:35.654430
1905,354,staging,success,2023-07-02 18:24:35.654430
1906,371,staging,success,2023-09-01 18:24:35.654430
1907,415,production,success,2023-11-11 18:24:35.654430
1908,242,development,failure,2023-10-24 18:24:35.654430
1909,524,staging,failure,2024-01-27 18:24:35.654430
1910,678,staging,failure,2024-04-27 18:24:35.654430
1911,842,production,failure,2024-02-25 18:24:35.654430
1912,748,production,success,2024-05-01 18:24:35.654430
1913,641,development,failure,2023-09-25 18:24:35.654430
1914,213,staging,failure,2024-01-20 18:24:35.654430
1915,633,development,success,2023-11-23 18:24:35.654430
1916,129,development,failure,2024-04-19 18:24:35.654430
1917,822,development,failure,2024-04-28 18:24:35.654430
1918,259,development,success,2023-08-26 18:24:35.654430
1919,268,production,failure,2023-07-07 18:24:35.654430
1920,986,development,failure,2023-06-28 18:24:35.654430
1921,511,production,success,2024-01-16 18:24:35.654430
1922,388,production,success,2024-02-16 18:24:35.654430
1923,410,development,success,2024-01-06 18:24:35.654430
1924,690,development,failure,2024-04-19 18:24:35.654430
1925,634,staging,success,2023-06-10 18:24:35.654430
1926,535,production,failure,2023-08-04 18:24:35.654430
1927,418,development,success,2023-12-22 18:24:35.654430
1928,249,production,success,2023-10-21 18:24:35.654430
1929,378,staging,success,2023-08-26 18:24:35.654430
1930,107,staging,success,2023-12-16 18:24:35.654430
1931,474,staging,failure,2024-05-02 18:24:35.654430
1932,969,staging,success,2023-07-04 18:24:35.654430
1933,364,staging,success,2023-11-13 18:24:35.654430
1934,192,development,failure,2023-10-29 18:24:35.654430
1935,349,production,success,2023-08-18 18:24:35.654430
1936,301,production,success,2024-02-14 18:24:35.654430
1937,685,staging,failure,2024-04-09 18:24:35.654430
1938,316,staging,failure,2023-10-25 18:24:35.654430
1939,526,production,success,2023-08-02 18:24:35.654430
1940,791,production,success,2024-01-28 18:24:35.654430
1941,378,production,success,2024-01-20 18:24:35.654430
1942,851,staging,success,2024-01-02 18:24:35.654430
1943,477,production,success,2023-07-15 18:24:35.654430
1944,690,staging,success,2023-06-05 18:24:35.654430
1945,297,production,success,2023-06-06 18:24:35.654430
1946,874,development,success,2023-12-25 18:24:35.654430
1947,939,development,failure,2024-02-02 18:24:35.654430
1948,199,staging,failure,2023-08-27 18:24:35.654430
1949,905,development,failure,2023-05-26 18:24:35.654430
1950,746,development,success,2024-01-30 18:24:35.654430
1951,93,production,failure,2024-04-04 18:24:35.654430
1952,539,production,success,2023-09-27 18:24:35.654430
1953,558,production,success,2024-04-28 18:24:35.654430
1954,247,development,success,2023-07-24 18:24:35.654430
1955,505,development,failure,2024-02-02 18:24:35.654430
1956,660,development,success,2023-12-09 18:24:35.654430
1957,904,development,success,2023-10-27 18:24:35.654430
1958,980,production,failure,2024-04-10 18:24:35.654430
1959,777,staging,success,2023-12-07 18:24:35.654430
1960,473,staging,success,2023-09-09 18:24:35.654430
1961,11,development,success,2024-02-18 18:24:35.654430
1962,831,production,success,2024-05-07 18:24:35.654430
1963,343,development,success,2023-10-23 18:24:35.654430
1964,858,production,success,2023-07-22 18:24:35.654430
1965,251,staging,failure,2023-06-05 18:24:35.654430
1966,484,production,failure,2023-07-01 18:24:35.654430
1967,271,production,success,2023-12-29 18:24:35.654430
1968,984,development,success,2023-10-23 18:24:35.654430
1969,402,production,failure,2023-11-16 18:24:35.654430
1970,138,development,failure,2024-04-23 18:24:35.654430
1971,619,development,failure,2024-04-16 18:24:35.654430
1972,112,staging,success,2023-08-20 18:24:35.654430
1973,237,production,failure,2023-11-01 18:24:35.654430
1974,352,production,success,2024-05-09 18:24:35.654430
1975,775,development,success,2023-10-27 18:24:35.654430
1976,835,development,success,2024-03-03 18:24:35.654430
1977,76,staging,failure,2024-01-21 18:24:35.654430
1978,344,staging,success,2023-12-02 18:24:35.654430
1979,95,development,failure,2024-01-13 18:24:35.654430
1980,134,production,failure,2023-08-30 18:24:35.654430
1981,964,staging,success,2024-05-01 18:24:35.654430
1982,797,development,failure,2023-12-02 18:24:35.654430
1983,959,staging,failure,2023-11-02 18:24:35.654430
1984,990,production,success,2024-04-29 18:24:35.654430
1985,120,staging,success,2024-03-18 18:24:35.654430
1986,962,development,success,2024-05-01 18:24:35.654430
1987,533,staging,failure,2024-02-08 18:24:35.654430
1988,408,development,success,2023-07-16 18:24:35.654430
1989,396,production,failure,2024-03-05 18:24:35.654430
1990,75,production,success,2023-12-10 18:24:35.654430
1991,103,development,failure,2024-02-23 18:24:35.654430
1992,920,staging,success,2023-11-30 18:24:35.654430
1993,838,production,success,2023-10-15 18:24:35.654430
1994,447,development,failure,2023-08-04 18:24:35.654430
1995,642,staging,success,2023-09-17 18:24:35.654430
1996,637,production,failure,2024-02-05 18:24:35.654430
1997,298,development,success,2024-05-02 18:24:35.654430
1998,312,development,failure,2023-08-13 18:24:35.654430
1999,799,staging,failure,2024-02-13 18:24:35.654430
2000,244,production,success,2023-09-21 18:24:35.654430
